path,component,column_count,flagged_columns,flagged_labels,scan_status,error
data/us_2004_general_election/DATA/Online dpoll Oct 04 dataset with control group from Jan 04 dpoll included 06 14_r.sav,data,NA,NA,NA,unreadable,"Failed to parse /private/tmp/dp-data-stage/vault/cdd/data/us_2004_general_election/DATA/Online dpoll Oct 04 dataset with control group from Jan 04 dpoll included 06 14_r.sav: Invalid file, or file has unsupported features."
data/us_2004_general_election/DATA/caseid.dta,data,1528,w1qb13;w1qf13;w2qb13;w2qf13,w1 baseline. w1qb13. how about requiring higher mileage from automobiles (as a w;w1 followup. w1qf13. how about requiring higher mileage from automobiles (as a w;w2 baseline. w2qb13.  how about requiring higher mileage from automobiles (as a;w2 followup w2qf13.  how about requiring higher mileage from automobiles (as a w,review_required,NA
data/us_2004_general_election/DATA/dopall_final.sav,data,NA,NA,NA,unreadable,"Failed to parse /private/tmp/dp-data-stage/vault/cdd/data/us_2004_general_election/DATA/dopall_final.sav: Invalid file, or file has unsupported features."
data/us_2004_general_election/DATA/dopall_final1.dta,data,1529,w1qb13;w1qf13;w2qb13;w2qf13,w1 baseline. w1qb13. how about requiring higher mileage from automobiles (as a w;w1 followup. w1qf13. how about requiring higher mileage from automobiles (as a w;w2 baseline. w2qb13.  how about requiring higher mileage from automobiles (as a;w2 followup w2qf13.  how about requiring higher mileage from automobiles (as a w,review_required,NA
data/us_2004_general_election/DATA/dopall_final1.sav,data,1292,w1qb13;w1qf13;w2qb13;w2qf13,W1 Baseline. w1qb13. How about Requiring higher mileage from automobiles (as a way of reducing greenhouse gases) even if that means less powerful automobile engines. Do you...;W1 Followup. w1qf13. How about Requiring higher mileage from automobiles (as a way of reducing greenhouse gases) even if that means less powerful automobile engines. Do you...;W2 Baseline. w2qb13.  How about Requiring higher mileage from automobiles (as a way of reducing greenhouse gases) even if that means less powerful automobile engines.Do you...;W2 Followup w2qf13.  How about Requiring higher mileage from automobiles (as a way of reducing greenhouse gases) even if that means less powerful automobile engines.Do you...,review_required,NA
data/us_2004_general_election/DATA/dopall_final1_w4only.dta,data,1026,,,no_name_label_hit,NA
data/us_2004_general_election/DATA/dopall_final1_w4only_amelia.dta,data,26,,,no_name_label_hit,NA
data/us_2004_general_election/DATA/dopall_final1_w4only_matched.dta,data,1024,,,no_name_label_hit,NA
data/us_2004_general_election/DATA/dopall_final_wsummer_tracking_data.sav,data,NA,NA,NA,unreadable,"Failed to parse /private/tmp/dp-data-stage/vault/cdd/data/us_2004_general_election/DATA/dopall_final_wsummer_tracking_data.sav: Invalid file, or file has unsupported features."
data/us_2004_general_election/DATA/matching_09192006.dta,data,1021,,,no_name_label_hit,NA
data/us_2004_general_election/DATA/outdata1.dta,data,27,,,no_name_label_hit,NA
data/us_2004_general_election/DATA/outdata2.dta,data,27,,,no_name_label_hit,NA
data/us_2004_general_election/DATA/outdata3.dta,data,27,,,no_name_label_hit,NA
data/us_2004_general_election/DATA/outdata4.dta,data,27,,,no_name_label_hit,NA
data/us_2004_general_election/DATA/outdata5.dta,data,27,,,no_name_label_hit,NA
data/us_2004_general_election/DATA/pre_mid_post_merged3_rev.dta,data,267,street;comment1,;,review_required,NA
data/us_2004_general_election/DATA/pre_mid_post_merged3_rev.sav,data,267,STREET;COMMENT1,;,review_required,NA
data/us_2004_general_election/DATA/usgen2004.RData,amelia.data,26,,,no_name_label_hit,NA
data/us_2004_general_election/OUTPUT/OUTPUT_06032006.xls,Sheet1,4,,,no_name_label_hit,NA
data/us_2004_general_election/OUTPUT/OUTPUT_06032006.xls,Sheet2,0,,,no_name_label_hit,NA
data/us_2004_general_election/OUTPUT/OUTPUT_06032006.xls,Sheet3,0,,,no_name_label_hit,NA
data/us_fp_online/master_data/Both_Waves_Final_Client.sav,data,270,QB13;QF13,QB13. How about Requiring higher mileage from automobiles (as a way of reducing greenhouse gases) even if that means less powerful automobile engines. Do you...;QF13. How about Requiring higher mileage from automobiles (as a way of reducing greenhouse gases) even if that means less powerful automobile engines. Do you...,review_required,NA
data/us_fp_online/master_data/DOP1_Exp+Control_Client.sav,data,156,,,no_name_label_hit,NA
data/us_fp_online/master_data/both_waves_final_client.dta,data,270,qb13;qf13,qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/us_fp_online/master_data/dop1_exp+control_client.dta,data,156,,,no_name_label_hit,NA
data/us_fp_online/online_data/DOP1_Exp+Control_Client.sav,data,156,,,no_name_label_hit,NA
data/us_fp_online/online_data/Jennifer_April08.sav,data,301,qb13;qf13,QB13. How about Requiring higher mileage from automobiles (as a way of reducing greenhouse gases) even if that means less powerful automobile engines. Do you...;QF13. How about Requiring higher mileage from automobiles (as a way of reducing greenhouse gases) even if that means less powerful automobile engines. Do you...,review_required,NA
data/us_fp_online/online_data/Jennifer_online_Aug01.dta,data,882,qb13;qf13,qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/us_fp_online/online_data/Jennifer_online_March07.dta,data,402,qb13;qf13,qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/us_fp_online/online_data/Jennifer_online_March14.dta,data,867,qb13;qf13,qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/us_fp_online/online_data/Jennifer_online_March14_milmulti_group_mean.dta,data,792,qb13;qf13,qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/us_fp_online/online_data/Jennifer_values_April08.dta,data,11,,,no_name_label_hit,NA
data/us_fp_online/online_data/LSE_online.dta,data,10,,,no_name_label_hit,NA
data/us_fp_online/online_data/ONLINE_INDEX.dta,data,867,qb13;qf13,qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/us_fp_online/online_data/both_waves_final_client.dta,data,792,qb13;qf13,qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/us_fp_online/online_data/dop1_exp+control_client.dta,data,156,,,no_name_label_hit,NA
data/us_fp_online/online_data/dop1_exp+control_client_working.dta,data,156,,,no_name_label_hit,NA
data/us_fp_online/online_data/index_merged.dta,data,21,,,no_name_label_hit,NA
data/us_fp_online/online_data/index_online.dta,data,20,,,no_name_label_hit,NA
data/us_fp_online/online_data/jennifer_april08.dta,data,301,qb13;qf13,qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/us_fp_online/online_data/jennifer_f2f_march07.sav,data,558,NPHON_A;NPHON_B;NPHON_S;RANS;EANYO;RANYO,all phones in home have same number;number of unique phone numbers;number of unique phone numbers - summary;number of times respondent contacted;number contacts before enumeration;number of contacts after enumeration,review_required,NA
data/us_fp_online/online_data/jennifer_online_march07.sav,data,386,QB13;QF13,qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/us_fp_online/online_data/jennifer_online_march14.sav,data,720,QB13;QF13,qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/us_fp_online/online_data/kn_ind_cm_online.dta,data,7,,,no_name_label_hit,NA
data/us_fp_online/online_data/lse_f2f.sav,data,10,,,no_name_label_hit,NA
data/us_fp_online/online_data/lse_f2f.xls,workbook,NA,NA,NA,unreadable,"
  filepath: /private/tmp/dp-data-stage/vault/cdd/data/us_fp_online/online_data/lse_f2f.xls
  libxls error: Unable to open file"
data/us_fp_online/online_data/lse_online.sav,data,10,,,no_name_label_hit,NA
data/us_fp_online/online_data/lse_online.xls,workbook,NA,NA,NA,unreadable,"
  filepath: /private/tmp/dp-data-stage/vault/cdd/data/us_fp_online/online_data/lse_online.xls
  libxls error: Unable to open file"
data/us_fp_online/online_data/online study.sav,data,343,QB13;QF13,QB13. How about Requiring higher mileage from automobiles (as a way of reducing greenhouse gases) even if that means less powerful automobile engines. Do you...;QF13. How about Requiring higher mileage from automobiles (as a way of reducing greenhouse gases) even if that means less powerful automobile engines. Do you...,review_required,NA
data/us_fp_online/online_data/online_Jennifer_April08.sav,data,307,qb13;qf13,QB13. How about Requiring higher mileage from automobiles (as a way of reducing greenhouse gases) even if that means less powerful automobile engines. Do you...;QF13. How about Requiring higher mileage from automobiles (as a way of reducing greenhouse gases) even if that means less powerful automobile engines. Do you...,review_required,NA
data/us_fp_online/online_data/online_March14_group.dta,data,855,qb13;qf13,qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/us_fp_online/online_data/online_March14_group_final.dta,data,143,,,no_name_label_hit,NA
data/us_fp_online/online_data/online_group_analysis_Aug01.dta,data,961,qb13;qf13,qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/us_fp_online/online_data/online_group_analysis_Aug01_reduced.dta,data,962,qb13;qf13,qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/us_fp_online/online_data/online_t1_t4.dta,data,591,q2b13;q2f13, how about requiring higher mileage from automobiles (as a way of reducing green; how about requiring higher mileage from automobiles (as a way of reducing green,review_required,NA
data/us_fp_online/online_data/online_t1_t4.sav,data,591,Q2B13;Q2F13, How about Requiring higher mileage from automobiles (as a way of reducing greenhouse gases) even if that means less powerful automobile engines.Do you...; How about Requiring higher mileage from automobiles (as a way of reducing greenhouse gases) even if that means less powerful automobile engines.Do you...,review_required,NA
data/us_fp_online/online_data/pid_march29.dta,data,4,,,no_name_label_hit,NA
data/us_fp_online/online_data/test.dta,data,791,qb13;qf13,qb13. how about requiring higher mileage from automobiles (as a way of reducing;qf13. how about requiring higher mileage from automobiles (as a way of reducing,review_required,NA
data/us_fp_online/online_data/test1.dta,data,22,,,no_name_label_hit,NA
data/us_fp_online/online_data/trade_index_online.dta,data,15,,,no_name_label_hit,NA
data/us_online_primaries/data/Data differences variables only.sav,data,13,,,no_name_label_hit,NA
data/us_online_primaries/data/Dop2004_b1f1_Client.sav,data,273,,,no_name_label_hit,NA
data/us_online_primaries/data/Dop2004_b1f1_Client_022604.sav,data,273,,,no_name_label_hit,NA
data/us_online_primaries/data/New Dummy variable  - 50 on Ed thermometer time 2.sav,data,2,,,no_name_label_hit,NA
data/us_online_primaries/data/T2 Edwards - Kerry on traits and thermometer.sav,data,3,,,no_name_label_hit,NA
data/us_online_primaries/data/Time 2 candidate trait index ratings -2 to +2 scale.sav,data,4,,,no_name_label_hit,NA
data/us_online_primaries/data/data T2 Bush v dem diff variables only.sav,data,5,,,no_name_label_hit,NA
data/us_online_primaries/data/jennifer.sav,data,185,,,no_name_label_hit,NA
"data/us_online_primaries/data/prelim dataset recoded, deltd and t2 minus t1 calculated.sav",data,218,,,no_name_label_hit,NA
meta_data/attitude_indices/AllPollIndices.csv,data,7,,,no_name_label_hit,NA
meta_data/attitude_indices/AllPollIndices_withEmpiricalPremises.csv,data,7,,,no_name_label_hit,NA
meta_data/attitude_indices/cdd.codebook.gs.xlsx,Sheet1,5,,,no_name_label_hit,NA
meta_data/attitude_indices/cdd.codebook.gs.xlsx,Sheet2,0,,,no_name_label_hit,NA
meta_data/attitude_indices/cdd.codebook.gs.xlsx,Sheet3,0,,,no_name_label_hit,NA
meta_data/attitude_indices/cdd.codebook.gs.xlsx,Sheet4,0,,,no_name_label_hit,NA
meta_data/attitude_indices/cdd.codebook.gs.xlsx,Sheet5,0,,,no_name_label_hit,NA
meta_data/attitude_indices/past_versions/All.Poll.Indices (Gaurav Sood_s conflicted copy 2014-11-13).xls,Attitude Indices,7,Comments,,review_required,NA
meta_data/attitude_indices/past_versions/All.Poll.Indices (updated).xls,Attitude Indices,7,Comments,,review_required,NA
meta_data/attitude_indices/past_versions/All.Poll.Indices (신혜리와(과) 충돌하는 사본 2014-11-15).xls,Attitude Indices,7,Comments,,review_required,NA
meta_data/attitude_indices/past_versions/All.Poll.Indices.4.15.10 (2).xlsx,Indices,8,,,no_name_label_hit,NA
meta_data/attitude_indices/past_versions/All.Poll.Indices.4.15.10 (2).xlsx,pk,7,,,no_name_label_hit,NA
meta_data/attitude_indices/past_versions/All.Poll.Indices.4.15.10 (2).xlsx,sociodem,10,,,no_name_label_hit,NA
meta_data/attitude_indices/past_versions/All.Poll.Indices.4.15.10 (3).xlsx,Indices,8,,,no_name_label_hit,NA
meta_data/attitude_indices/past_versions/All.Poll.Indices.4.15.10 (3).xlsx,pk,7,,,no_name_label_hit,NA
meta_data/attitude_indices/past_versions/All.Poll.Indices.4.15.10 (3).xlsx,sociodem,10,,,no_name_label_hit,NA
meta_data/attitude_indices/past_versions/All.Poll.Indices.4.15.10.xlsx,Indices,8,,,no_name_label_hit,NA
meta_data/attitude_indices/past_versions/All.Poll.Indices.4.15.10.xlsx,pk,7,,,no_name_label_hit,NA
meta_data/attitude_indices/past_versions/All.Poll.Indices.4.15.10.xlsx,sociodem,10,,,no_name_label_hit,NA
meta_data/attitude_indices/past_versions/All.Poll.Indices.xls,Attitude Indices,7,Comments,,review_required,NA
meta_data/attitude_indices/past_versions/Attitude_Indices.xls,Attitude Indices,8,Comments,,review_required,NA
meta_data/attitude_indices/past_versions/List of Attitude Indices (all polls).xls,Attitude Indices,7,Comments,,review_required,NA
meta_data/attitude_indices/past_versions/Study_AttIndexName_AttIndexVar.csv,data,5,,,no_name_label_hit,NA
meta_data/attitude_indices/past_versions/att codebook.xls,Sheet1,5,Comments,,review_required,NA
meta_data/checklist/checklist.xlsx,Sheet1,8,,,no_name_label_hit,NA
meta_data/checklist/checklist.xlsx,Sheet2,0,,,no_name_label_hit,NA
meta_data/checklist/checklist.xlsx,Sheet3,0,,,no_name_label_hit,NA
meta_data/checklist/data and command file checklist.xlsx,Sheet1,3,,,no_name_label_hit,NA
meta_data/checklist/data and command file checklist.xlsx,Sheet2,0,,,no_name_label_hit,NA
meta_data/checklist/data and command file checklist.xlsx,Sheet3,0,,,no_name_label_hit,NA
meta_data/dp_eval_qs.xlsx,Sheet1,1,,,no_name_label_hit,NA
meta_data/dp_eval_qs.xlsx,Sheet2,0,,,no_name_label_hit,NA
meta_data/dp_eval_qs.xlsx,Sheet3,0,,,no_name_label_hit,NA
meta_data/dp_eval_qs.xlsx,Sheet4,0,,,no_name_label_hit,NA
meta_data/dp_eval_qs.xlsx,Sheet5,0,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook-2.xlsx,Sheet1,5,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook-2.xlsx,Sheet2,0,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook-2.xlsx,Sheet3,0,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook-2.xlsx,Sheet4,0,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook-2.xlsx,Sheet5,0,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook_v10.xls,main,1,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook_v10.xls,past discussions,1,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook_v2.xls,Sheet1,1,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook_v4.xls,Sheet1,1,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook_v5-1.xls,main,1,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook_v5-1.xls,past discussions,1,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook_v7.xls,main,1,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook_v7.xls,past discussions,1,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook_v8.xls,main,1,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook_v8.xls,past discussions,1,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook_v9.xlsx,main,1,,,no_name_label_hit,NA
meta_data/hlm_codebook/hlmcodebook_v9.xlsx,past discussions,1,,,no_name_label_hit,NA
meta_data/knowledge_indices/List of Knowledge Indices (all polls).xls,Knowledge Items,4,,,no_name_label_hit,NA
meta_data/knowledge_indices/pk rosetta stone.xls,Sheet1,10,,,no_name_label_hit,NA
meta_data/knowledge_indices/pk rosetta stone.xls,Sheet2,1,,,no_name_label_hit,NA
meta_data/knowledge_indices/pk rosetta stone.xls,Sheet3,7,,,no_name_label_hit,NA
meta_data/poll_details/pollid_pollname.csv,data,2,,,no_name_label_hit,NA
meta_data/rosetta_stone/Rosetta Stone (2).xls,0-1 Indices,2,,,no_name_label_hit,NA
meta_data/rosetta_stone/Rosetta Stone.xls,0-1 Indices,2,,,no_name_label_hit,NA
pete/data/all17DPs_individual.rdata,data.i,19,,,no_name_label_hit,NA
pete/data/groupleveldataframe.rdata,data,17,,,no_name_label_hit,NA
pete/data/indleveldataframe.rdata,data.i,20,,,no_name_label_hit,NA
pete/data/kyudata.rdata,kyudata,285,,,no_name_label_hit,NA
pete/data/mohantydata.RData,master,365,,,no_name_label_hit,NA
pete/data/recoded_china05.rdata,china05,64,,,no_name_label_hit,NA
pete/poll ids.xlsx,Sheet1,2,,,no_name_label_hit,NA
pete/poll ids.xlsx,Sheet2,0,,,no_name_label_hit,NA
pete/poll ids.xlsx,Sheet3,0,,,no_name_label_hit,NA
